content,labels
வாழ்த்துவதற்கு வேறு எதுவும் இல்லை,None of the above
"     இதுல எங்கடா இருக்கு அநாகரீகம் 
உண்மைய சொன்ன கொத்தடிமை நாயிங்களுக்கு ரோசம் மயிரு வருதோ 

dmkfailstn annamalai4coimbatore",Sarcastic
"தீண்டாமை ஒழிப்பு உறுதிமொழி ஏற்போம்: முதல்வர் ஸ்டாலின் 

mkstalin ambedkar
dmk ambedkarjayanti ",Substantiated
ப்ரோ நீங்க எந்த ஊரு ப்ரோ,None of the above
ரைட்டு மாப்பிளையோட திகார் போக தத்தி ஆசைப்படுறாப்ல.சந்தோசமா போய்யா  dmkfailstn annamalai4coimbatore,Sarcastic
"யார் ஸ்லீப்பர் செல்? - சீமான் vs அண்ணாமலை

seeman | annamalai | ntk | bjp | electionwithpt ",Opinionated
"உங்கள் ஓட்டு மைக் சின்னம்  

நாம் தமிழர் 

சீமானின்_சின்னம்_ஒலிவாங்கி ",Opinionated
"ஆரணி தொகுதி வேட்பாளர்கள் விபரம் 
seeman ntk paramathivelur electioncampaign loksabhaelections2024 news18tamilnadu |  ",Substantiated
ப்ரோ இதே நல்ல கவனிங்கே ப்ரோ அவங்கே கஷ்டத்தே எப்படி சொல்ல வராங்கே,None of the above
"அவலங்கள் தொடர் கதை
 உபிஸ்பரிதாபங்கள்
திராவிடமாடல்பரிதாபங்கள்

குடிபோதையில் கூட்டத்தை கலைக்க வந்த திமுக நிர்வாகி தாக்கப்பட்டார்.

கிருட்ணகிரி ல் தொல்குடி குறவர்களுக்கு நீதி கேட்டு நடை பெற்ற ஆர்ப்பாட்டத்தில் நம் உறவுகள் செய்த சம்பவம்

50 ஆண்டுகால திராவிட ஆட்சி ",Substantiated
"ஊப்பீஸ் எல்லாம் வரிசையில் வாங்கடே
இதெல்லாம் தான்டா பேக்கரி டீலிங்.
dmkfailstn 
dmkisbjp 
 ",Sarcastic
"தோழர் திருமுருன்காந்தி அவர்கள் தமிழர் பண்பாட்டின் அடிப்படையில் கிடாவெட்டி bjpஐ எதிர்த்தப்போ திமுகவினர் அவரை bjp-teamன்னு குய்யோ மொய்யோன்னு கத்துனானுங்க இப்போ கார்த்திக் சிதம்பரம் பன்றத பாத்தா இதுக்கு எப்படி முட்டுக்கொடுப்பாங்களோ?

 
may17
dmk",Sarcastic
"மக்களவைத் தேர்தல்  2024
ஜனநாயகன் ஊடகம் கருத்துக்கணிப்பு - முதல் கட்டம்.

virudhunagar election2024 coimbatore cuddalore aiadmk dmk pmk ntk seeman anbumaniramadoss edappadipalanisami mkstalin chennai tamilnadu ",Opinionated
"""படத்தில் பேசும் வசனம் எல்லாம் கமல்ஹாசன் மக்களிடம் பேசக்கூடாது"" - வானதி சீனிவாசன்


வெற்றி நமதே 

vote4paulkanagaraj bjp4northchennai paulkanagaraj4northchennai election2024 tnbjp loksabhaelections2024 rcpaulkanagaraj dmkfailstn admkfailstn pmk",Opinionated
ஞாபகம் இருக்கிறதா?,Opinionated
"பாட்டு பாடி வாக்கு சேகரித்த சீமான் 

 | naamtamilarkatchi | karur | ntk | seeman | loksabhaelections2024 | electioncampaign |  |  ",Neutral
"வாக்கு என்பது வலிமைமிக்க ஆயுதம்
அதை சில ரொட்டி துண்டுகளுக்காக விற்பது அவமானகரமானது!

~ அம்பேத்கர்

அம்பேத்கர் மக்களின்_சின்னம்_மைக்

hbdambedkar ambedkarjayanti2024 
mike  mike_thepeopleschoice ",Opinionated
"“கோவைக்கான திட்டத்தை குஜராத்திற்கு மடைமாற்றியது பாஜக தான்” 

 |  | 
| mkstalin | tamilnadu | congress | rahul_gandhi  | hero | indiaallaince | bjp | loksabaelection2024 | electionswithnews7tamil | news7tamil | news7tamilupdates",Negative
"watch | கோவையில் நடந்த பிரமாண்ட பிரசார பொதுக்கூட்டத்தின் வீடியோவை ‘ஸ்பார்டன்ஸ்’ பட வசனத்துடன் இன்ஸ்டாகிராமில் பகிர்ந்துள்ளார் ராகுல்காந்தி!

sunnews | rahulgandhi | cmmkstalin | coimbatore | ",Substantiated
" ஐயா அந்த கர்நாடக அரசு தமிழ் நாடு-க்கு தண்ணீர் தர முடியாதுனு டெல்லி காவேரி நீர் மேலாண்மை ஆணயதுல சொல்லிட்டாங்க தமிழ் நாடு அரசு நீங்க என்ன சொன்னீங்க
~அதா தேர்தல் அறிக்கைல சொல்லிடோமில கெலம்பு 
cavery dmkfailstn karnatakapolitics  ",Substantiated
"*சட்டம் ஒழுங்கு தமிழ்நாட்டில்.*
திருட்டுதிராவிடமாடல் 
dmkfailstn ",Opinionated
"வள்ளலார் பெருவெளியை அழிக்காதே_ வடலூர் பெருவெளி முன் 10.04.24 இல் ஆர்ப்பாட்டம்_ பெ.மணியரசன் வடலூர்பெருவெளிகாப்போம்
savevadalurperuveli ",Opinionated
"தாழ்மையுடன் கேட்டுக்கொள்கிறேன்.

திருமதி.பிரேமலதா விஜயகாந்த்
பொதுச் செயலாளர் 
தேசிய முற்போக்கு திராவிட கழகம்

dmdk admkalliance admk eps 
dmdkparty  captainvijayakanth premalathavijayakanth premalathavijayakanthdmdk aiadmk election2024  makkaleaenmakkalea",Opinionated
"ஆண் பெண் சமம் 
மக்களின்_சின்னம்_மைக்
mike_voiceofpeople ",Sarcastic
"ரத்தம் கக்கி சாவிங்க அப்படின்னு சொல்லி மிரட்டலாமா

வெற்றி நமதே 

vote4paulkanagaraj bjp4northchennai paulkanagaraj4northchennai election2024 tnbjp loksabhaelections2024 rcpaulkanagaraj northchennai bjptn dmkfailstn admkfailstn pmk ",Sarcastic
திருட்டுதிமுக விடம் இவ்வளவு கேவலமா விலை போவேனு கனவிலும் நினைக்கலடா கோமாளி ஹாசா ,Sarcastic
"நாகப்பட்டினத்தில் இன்று (14.04) நாம் தமிழர் கட்சி சீமானின் பரப்புரையின் போது இடையே புகுந்த திமுக கூட்டணி - முழுமையான காணொளி

seeman ntk_symbol_mike ntk tamilnadu சீமானின்_சின்னம்_ஒலிவாங்கி seemanlatestspeech2024 நாம்தமிழர்​ தமிழர்​ சீமான் whistlepodu மக்களின்_சின்னம்_ஒலிவாங்கி mike_thepeopleschoice micah  விசில்போடு_மைக்லஓட்டபோடு",Opinionated
"உபிஸ்: பாசிசத்தை விரட்ட ஜனநாயகத்தை காப்பாற்ற வாக்களிப்பீர்.

தம்பிகள் : எப்படி காப்பாத்துவீங்க 

உபிஸ் : ஓட்டுக்கு ஐநூறோ ஆயிரமோ கொடுத்து ஜனநாயகத்த தூக்கி நட்டுக்க நிப்பாட்டிருவோம்ல.

தம்பிகள் : வெளிய போங்கடா திருட்டு திராவிடியாக்களா 

நாம்தமிழர் திருட்டுதிமுக ",Neutral
எடப்பாடி vs அண்ணாமலை annamalai annamalaibjp bjptamilnadu edappadi d.  via,Neutral
"திராவிட கேள்வி.

dmkfailstn ",Substantiated
"8 - ஆண்டுகள் பின் தங்கியுள்ளது திராவிட ஆட்சியாளர்களின் சிந்தனை.

2016 தேர்தல் செயல்பாட்டு விரைவிலேயே நாம் தமிழர் கட்சி கொடுத்து விட்டது.

அடேய் திராவிட பசங்களா 
 ஐடியாவை கூடவா திருடுவீங்க 
விடியா_அரசு
திருட்டு_திமுக
dmkfailstn

உபிஸ்பரிதாபங்கள்
திராவிடமாடல்பரிதாபங்கள் ",Positive
"திராவிடத்தாள் வீழ்ந்தோம் அப்படினு சொல்லிக்கிட்டு ஒரு தற்குறி சுத்துமே அது எங்கடா போச்சு
vote4indiaallaince
dravidianmodel",Sarcastic
"உங்களை எல்லாம் 200 ரூபாய்க்கு பிறந்தவர்கள்னு தான்டா சொல்லிருக்கனும்

ஏதோ பாவம்னு 800 ரூபாய் அதிகமா சொல்லிருக்காங்கனு சந்தோச படுங்கடானா உக்காந்து அழுதுட்டு இருக்கானுங்க

ஆயிரம்_ரூபாய்க்கு_பிறந்தவனுங்க ",Sarcastic
"முடியட்டும் விடியா_ஆட்சி.
மலரட்டும் தாமரை ஆட்சி! 
aravindkejriwal delhi aap

enforcementdirectorate ipl2024
annamalai senthilbalaji edraid
loksabhaelections2024 edraid
dmkfailstn drug_mafia_dmk ",Negative
id name ம் உன்னோட  பேச்சுக்கும் சம்மந்தமே இல்ல,None of the above
"நீங்க சொல்லவே வேணாம். லிப்ஸ்டிக்கைப் பார்த்தாலே தெரியும் இதை திருட்டுதிமுக தான் செஞ்சிருக்கும்னு.

ஏன்னா அங்க தான் அமைச்சர் முதற்கொண்டு லிப்ஸ்டிக்கும் கையுமா திரியுறாங்க.",Positive
"மறந்து விட்டீர்களா மக்களே?

ரூ 2000 கோடி போதைப்பொருள் கடத்தல் திமுகவிலிருந்து ஜாபர் சாதிக் நீக்கம் மறந்துவிட்டீர்களா  ?

சிந்திப்பீர்! வாக்களிப்பீர்!

rejectdmk dmkfailstn voteformango voteforpmk votefornda ndaalliance ",Opinionated
"கோவையில் ராகுல் காந்தி, மு.க.ஸ்டாலின்ஒரேமேடையில் தேர்தல் பிரச்சாரம்! | southern tamil news
tnelection2024 mkstalin rahulgandhi headlines newsheadlines todaynews today_breaking_news southerntamil tamilnews southernnews southerntamilnews ",Positive
பாஜக எனும் கோழைகள்,Positive
"ராகுல் காந்தி -மு.க. ஸ்டாலின் இணைந்து பிரச்சாரம் !

rahulgandhi | dmk | loksabaelection2024  | congress | tamilnadu | mkstalin | channel5tamil ",Substantiated
"மாற்றத்திற்கான எளிய மக்களின் புரட்சி 
   ntk ntk4tn seeman ",Sarcastic
சாதிவாரி கணெக்கெடுப்பை எடுக்க மறுக்கும் பாஜக | மோடி | அண்ணாமலை | அமித்ஷா modi bjp rahulgandhi castecensus congress narendramodi amitshah admk mkstalin nithishkumar tamilnadupothumedai  dmk socialjustice admk mkstalin novotetobjp bjpfail seeman seemanism,Opinionated
"சீமானின்_சின்னம்_ஒலிவாங்கி seeman seeman2024 seeman4tn seemanism சீமானிசம் seeman2024election மக்கள்-தலைவன்-சீமான் 
திரேஸ்புரம் தூத்துக்குடி வேட்பாளர் ரொவீனா ரூத் ஜேன் ஆதரித்து சீமான் பரப்புரை live 30 03 2024  via ",Sarcastic
"""தொட்டானா தூக்குடா. இன்டர்நேஷனல் issue ஆக்குடானு சொன்னேன்""  சீமான் அதிரடி 

 seeman kachchatheevu maalaimalar ",Opinionated
"திருநெல்வேலி பாராளுமன்ற வேட்பாளர் அக்காசத்யா அவர்களுக்கு ஒலிவாங்கி மைக் சின்னத்தில் வாக்களிக்கவேண்டும்
நாம்தமிழர் நாம்தமிழர்கட்சி
 நெல்லை மக்களின்_சின்னம்_மைக்
mike_voiceofpeople  seeman ntk seeman4tn seeman_symbol_mike 
tirunelveli",Sarcastic
"dinamani | தமிழ்நாட்டில் பாஜக வளர்வதற்கு திமுகதான் காரணம்: சீமான்  

seeman loksabaelection2024 ntk
",Opinionated
"live | தகவல் தொழில்நுட்ப பிரிவின் சார்பில் பயிற்சி பட்டறை மற்றும் ஆலோசனை கூட்டம் | admk itwing  
namakal aiadmk aiadmknews aiadmkitwing edappadikpalaniswami edappadi newsj newsjtamil epslive namakal itwing admkitwing 
",Opinionated
"justin | டாட்டா காட்டும் மோடிக்கு மக்கள் டாட்டா காட்ட வேண்டும் - சீமான்

seeman | ntk | loksabaelection2024 | pmmodi | bjp | modiroadshow ",Opinionated
உலக நாடு எல்லா நாமக்குதான் சப்போட்,Neutral
"கோவையில் ஆளே இல்லாத கடையில் டீ ஆற்றும் உபிஸ் &amp;கோ
dmk
dmkalliance dmkfailstn annamalai4coimbatore annamalai bjp ",Sarcastic
"மேலும் படிக்க : 

sanadhanadharma amitshah bjp dmk election parliament parliamentelection parliamentelection2024 news mmnews maalaimalar ",None of the above
ஒரு ஈரோடு தொழில் முனைவோரின் குமுறல் . இதற்கு பா.ஜ.க விடம் பதில் இருக்கிறதா ?,Sarcastic
bro நீங்க சேலம் ஆ,None of the above
"சின்னத்தை மக்களிடம் சேர்க்க எடுத்துள்ள வியூகம் என்ன ?- செய்தியாளர்கள் கேள்விக்கு சீமான் நச் பதில்  

seeman thiruvallur maalaimalar ",Opinionated
 இருக்குமோ.,Substantiated
"பட்டுக்கோட்டை ஸ்ரீ நாடியம்மன் திருக்கோயில் முதல் மண்டகபடி கள்ளர்கள்.

நடு ரோட்டுல வச்சி இருக்காங்க  பிளேக்ஸ் .

சாதி ஒழித்த பெரியார் னு உருட்டுவானுகளே எங்கடா? 

dmk admk ",Sarcastic
"திராவிட கட்சிகள் செய்த ஆட்சியை விட மோசமான ஆட்சியை இனி யாராலும் செய்ய முடியாது அருமை சகோதரி  அண்ணன்  கேப்டன் விஜயகாந்த் போன்ற நல்ல மனிதர்களுக்கு வாய்ப்பு கொடுத்து பார்த்திருக்காலாமே
சீமானின்_சின்னம்_ஒலிவாங்கி ",Sarcastic
"ஓட்டு மெஷினில் மாற்றப்பட்டதா நாதக சின்னம். மைக்கிலும் சிக்கல் - உச்சகட்ட கொதிப்பில் சீமான்



ntk micsymbol seeman naamtamilar",Opinionated
"வாக்குஇயந்திரத்தில் வரிசைஎண் 7 ல்   திருநெல்வேலி பாராளுமன்ற வேட்பாளர் அக்கா சத்யா அவர்களுக்கு ஒலிவாங்கி மைக் சின்னத்தில் வாக்களிக்கவேண்டும்
நாம்தமிழர் நாம்தமிழர்கட்சி
 நெல்லை நமதுசின்னம்_ஒலிவாங்கி
ntk_symbol_mike  seeman ntk seeman4tn seeman_symbol_mike 
tirunelveli ",Opinionated
"10 ஆண்டுகள் ஆட்சியால் பாஜகவுக்கு அலட்சியமும். ஆணவமும். முன்னாள் நிதியமைச்சர் ப.சிதம்பரம்
trending congress pchidambaram dmk mkstalin bjp pmmodi tnpolitics electioncampaign loksabhaelection2024 parliamentaryelection2024 
 ",Negative
"கோவையில் குடிநீர் பிரச்சனையை தீர்க்க விரலில்  மை வைத்து  மைக் சின்னத்தில் வாக்கு செலுத்தணும்!  
- திருமதி. ம கலாமணி ஜெகநாதன் 
கோவை  நாடாளுமன்றத்_தேர்தல்2024_நாதக  வேட்பாளர்

 

seeman | ntk | சீமானின்_சின்னம்_ஒலிவாங்கி  | ntk_symbol_mike | elections2024 | coimbatore",Opinionated
"எடப்பாடி பழனிசாமி, இப்போது கூட, தேர்தலுக்குப் பிறகு நாங்கள் மோடியை ஆதரிக்கமாட்டோம் என்று  சொல்ல மறுக்கிறார். 

கே. பாலகிருஷ்ணன், 
மாநிலச் செயலாளர், மார்க்சிஸ்ட் கம்யூனிஸ்ட் கட்சி

cpim edappadi admk bjp modi defeatbjp ",Opinionated
"தூத்துக்குடி  தொகுதி நாடாளுமன்ற  தேர்தல் வேட்பாளர்
மருத்துவர் ரொவினாரூத்ஜேன் வேட்பாளர் வரிசை எண் :8
mike_voiceofpeople
seemann seeman4tn seemanquotes seemanism 
tamilnadupolitics ntkgreenpolitics ntk ntkfortn ntkforchange 
naaamtamilarkatchi naamthamilar tamildesiyam ",Positive
"2015 அதிமுக ஆட்சியில் வெள்ளம் வந்தபோது 37 சென்டிமீட்டர் மழை பதிவாகியுள்ளது

அதற்குப் பிறகு

8.820 கோடி வடிகால் திட்டம் அதிமுக அரசு ஏற்பாடு செய்தனர் அப்படி இருந்தும்
 தண்ணீர் நிற்கதான் செய்தது

இதற்கு நீ முதல் பதில் சொல்

admk  
edappadi 

chennairains2023 ",Opinionated
"நெல்லையை சுற்றி வரும் நாம் தமிழர் கட்சியின் புலிப்படை 

மரியஜெனிபர்
நாம்தமிழர்கட்சி_சின்னம்_ஒலிவாங்கி ",Opinionated
"இந்தியாவில் எத்தனை மாநிலங்களில் இந்த முறை உள்ளது.
 dravidianmodel votefordmk",Opinionated
" மக்களுக்காக பொதுவாழ்வுக்கு வந்து அரசியல் கட்சித் தொடங்கி, ஆட்சியை பிடிப்பது எதற்காக!

குரலற்றவர்களின் குரலாக இருந்து அவர்களின் வாழ்வில் ஒளி ஏற்றி ஒருபடியாச்சும் அவர்களின் வாழ்வுமுறையை முன்னேற்றுவதற்காகத்தான்!draividanera mkstalinera dravidianmodel ",Substantiated
"“10 ஆண்டுகள் மத்தியில் ஆட்சியில் இருந்துவிட்டு, கச்சத்தீவு பிரச்னையை தகவல் அறியும் உரிமை சட்டத்தின் கீழ் தெரிந்து கொண்டேன் என்று சொல்வது கேவலம்” – சீமான் பேச்சு

seeman | election2024 | generalelection2024 | annamalai | bjp  ",Opinionated
"அதிமுக வேட்பாளர் ஜெயவர்தனை வாழ்த்தி இரட்டை இலைக்கு வாக்கு சேகரித்த ஜப்பான் நாட்டு பெண்கள்! ஆச்சரியமாக பார்த்த அதிமுக தொண்டர்கள்
chennai | japan | jayavardhan | dmk | admk | bjp | pmk | parliamentelection | election2024 | election ",Sarcastic
"பாஜக மீண்டும் ஆட்சிக்கு வந்தால் திருப்பூரை மணிப்பூர் ஆக்கிவிடுவர்-திருப்பூர் தேர்தல் பிரச்சார கூட்டத்தில் முதல்வர் மு.க.ஸ்டாலின் பேச்சு

mkstalingovt mkstalin modi  bjp ",Opinionated
"அக்கா சத்யா அவர்களின் வரிசைஎண் 7

 திருநெல்வேலி பாராளுமன்ற வேட்பாளர் அக்காசத்யாஅவர்களுக்கு ஒலிவாங்கி மைக் சின்னத்தில் வாக்களிக்கவேண்டும்
நாம்தமிழர் நாம்தமிழர்கட்சி
 நெல்லை நமதுசின்னம்_ஒலிவாங்கி
ntk_symbol_mike  seeman seeman4tn seeman_symbol_mike 
tirunelveli nellai ",Opinionated
"அருமை
திராவிடமாடல்பரிதாபங்கள்",Substantiated
"டுன்கில் டுன்கில் லிட்டில் ஸ்டார். எடப்பாடியார் சூப்பர் ஸ்டார்.

eps epstroll edappadi எடப்பாடி எடுபுடி edappadipalanisamy superstar political ennadapannivachirukinga ",Opinionated
" காவிரி தண்ணீர் தரமாட்டான் திராவிடன்சகோதரனா seeman kaveri india 
இது தமிழ் தேசம் இதுக்கு பேரு தமிழ் தேசிய அரசியல் 
சீமானின்_சின்னம்_ஒலிவாங்கி_மைக் 
ntk_symbol_mike

தமிழ்நாட்டுக்கு_வேண்டாம்_அதிமுக_பிஜேபி_காங்கிரஸ்_திமுக 
say_no_to_admk_bjp_congress_dmk
say_no_to_abcd",Negative
"பிரதமர் ரோடு ஷோ - செல்லூர் ராஜூ விமர்சனம்

modi modiroadshow chennai sellurraju admk elections2024 electionupdatewithsavukkumedia electionwithsavukkumedia savukkumedia ",Opinionated
"விடியா மாடல் ஆட்சியில் மக்களின் இன்றைய நிலை.





stopparandurairport

விடியா_அரசு
திருட்டு_திமுக
சாத்தானின்_ஆட்சி
dmkfailstn

திராவிடமாடல்பரிதாபங்கள் ",Negative
"அரசியல் அடிப்படை மாற்றம் வேண்டும் என்பதை உணர துவங்கிய தமிழ்நாடு மக்களின் தேர்வு - நாம் தமிழர் கட்சி .

மக்களுக்கான சேவை அரசியல் நாம் தமிழர் கட்சியிடம்.

மக்களின்_சின்னம்_மைக்
mike_voiceofpeople ",Positive
"பிஜேபி டூ  நாதக.ஆயுதமாக கையிலெடுத்த மக்களின் எமோஷனல் கனெக்ட்.சூளுரைத்த வித்யா ராணி வீரப்பன்



thanthitv tamilnadu naamtamilar naamtamilarkatchi seeman",Negative
"ராகுல் காந்தி ஸ்டாலினை அண்ணன் சொல்ல காரணம்?ஸ்டாலினின் ""எரியுதடி மாலா"" நிலை.

full videowatch now : 

abdulmuthaleef dmk admk rahulgandhi bjp amithsha modi congress mkstalin kovai rahulgandhinews dmknews udhayanidhistalin ",Sarcastic
"தளபதி விஜய்யின் ஆதரவு பெற்ற சின்னம் ஒலிவாங்கி (மைக்) 

மக்களின்_சின்னம்_மைக் ",Sarcastic
"இயேசு வந்து சொன்னாலும் வாக்கை மாற்றி போட மாட்டார்கள்!

seeman | ntk | naamtamilarparty | loksabhaelection2024 | electionwithibctamil ",Sarcastic
"ச்சசய் என்னா அடி.

எந்த ஊரு காரிப்பா இந்த கிழி கிழிக்கறாங்க.    உபீஸ்களா
 திருட்டுதீம்கா
இந்த அசிங்கம் தேவையா.

திருட்டு_திமுக
சாத்தானின்_ஆட்சி
dmkfailstn

உபிஸ்பரிதாபங்கள்
திராவிடமாடல்பரிதாபங்கள் ",Substantiated
"`ஜெ-வை சிறையில் வைத்த கட்சியோடு டிடிவி; தமிழினத்தை அழித்த கட்சியோடு தங்க தமிழ்ச்செல்வன்!' - சீமான் seeman

",Positive
"மருத்துவ சுற்றுலா அதிகப்படுத்துவதை நிறுத்திவிட்டு,மக்களுக்கான மருத்துவத்தில் மாற்றத்தை தர வேண்டும் 

  

 

aiadmkitwing aiadmk aiadmknews edappadi edappadipalanisamy hospitality politicsupdate tourism healthtourism",Positive
"watch | ""பேட்டி கொடுப்பதுதான் அவர் வேலை"" 

- பாஜக மாநில தலைவர் அண்ணாமலையை கலாய்த்த எடப்பாடி பழனிசாமி

sunnews | admk | bjp | annamalai ",Sarcastic
"இந்துக்களே சிந்திப்பீர்.  கடவுளை விட,  மரியாதையை விட கட்சி,  பணம் முக்கியமா? ",Neutral
"மாற்றம் தொடங்கியாச்சு.இனி 5000 ரூபாய் கொடுத்தாலும் வாக்குகளை பிரிக்க முடியாது.

இதோ அதற்கான. ஒரு முன்னோட்டம் நம் கண் முன்னே 
மக்களின்_சின்னம்_மைக் 
mike_voiceofpeople",Neutral
மோடியை கும்மிய நிம்மி bjptroll bjpelectionmanifesto2024 dmk ntktr.  via,Sarcastic
"40 எம்.பி தொகுதிகளின் ரிசல்ட்…
மின்னம்பலம் நடத்திய மெகா சர்வே…
 youtube பக்கத்தில்!

minnambalam minnambalamsurveyresults minnambalammegasurvey minnambalammegasurvey2024 dmk congress bjp admk pmk ntk vck dmdk tamilnadu elections2024 loksabhaelections2024",Substantiated
"மயிலாடுதுறை மாற்றம் காண மக்கள் வேட்பாளர் ஆர்.சுதா அவர்களின் மகத்தான வாக்குறுதி…  

vote4india rahulgandhi priyankagandhivadra mkstalin dmkitwing vote4sudha indiaallaince vendammodi novoteforbjp

 |  |  |  |  ",Positive
"இக்கட ரா டா கங்காரு கொடுக்கு

கூட்டத்த பாத்தா அகநானூறு, புறநானூறு னு வானுக.

கூட்டம் முடிஞ்சா 200  rps 300 னு 

திருட்டு_திமுக
 சாத்தானின்_ஆட்சி
 திருட்டு_திராவிடம்
உபிஸ்பரிதாபங்கள்
திராவிடமாடல்பரிதாபங்கள்
dmkfailstn

சாத்தான்_செத்தொழிந்தநாள் ",Substantiated
"இஸ்லாமியர்களின் பாதுகாவலர்கள் திமுகவினரா? உண்மை என்ன?

dmkfails dmktroll udhayanidhitroll stalintroll stalinfails dmkfailstn  விடியாத_திமுகஅரசு   விடியா_அரசு 2gscam ",Opinionated
"newsupdates | திருப்பூர், நீலகிரியில் இன்று பிரச்சாரம்

click link: 

nilgiris | tirupur | mkstalin | election2024 | electioncampaign | loksabhaelection2024 | newstamil24x7 ",Substantiated
"நாம் தமிழர் கட்சியின் சார்பாக
நாடாளுமன்றத் தேர்தல் 2024 ல் போட்டியிடும் 20 பெண் மற்றும் 20 ஆண் வேட்பாளர்களில்,

கடலூர் தொகுதியின் வெற்றி வேட்பாளராக களமிறங்கும், 
தலைமை ஆசிரியர் (ஓய்வு) 
வே. மணிவாசகன் 

அவர்களுக்கு வாக்களித்து வெற்றி பெற வைப்போம். 

நாம் தமிழர் 

fundamentalchange
சீமானே_எங்கள்_சின்னம்",Opinionated
மயிலாடுதுறை பாராளுமன்றத்தொகுதி வெற்றி வேட்பாளர் சகோதரி காளியம்மாள் அவர்களின் சிறப்பு நேர்காணல் களத்திலிருந்து.  ntk_symbol_mike  mike_voiceofpeople  மக்களின்_சின்னம்_மைக்  - 3/3,Positive
"தமிழகத்திற்கு என்ன செஞ்சாரு ஸ்டாலின்?

dmkfailstn ",Opinionated
"கச்சத்தீவு நம்மிடம் இல்லை என்பது பாஜகவுக்கு தேர்தல் வரும்போதுதான் தெரியவருகிறதா?

katchatheevu seeman elections2024 loksabhaelections2024 loksabhaelections electionwithdinakaran dinakarannews ",Negative
"newsupdate | திருமாவளவன் தீவிர பிரச்சாரம் 
click link: 

newstamil24x7 | ariyalur | thirumavalavan | vck | cmmkstalin | dmk | parliamentelection2024 ",Neutral
ஒரு கவுன்சிலரா கூட ஆக முடியல. நீ வந்து அதிமுகவை ஒழிக்க போறியா… தம்பி கொஞ்சம் கவனமா பேசுங்க…'' - இபிஎஸ்!  eps | annamalai | dmk | admk | bjp | pmk | parliamentelection | election2024,Sarcastic
"தமிழர்கள் வெட்க பட வேண்டும் காங்கிரசிடம் இப்படி நிற்க.

அரசியல் அடிப்படை மாற்றம் வேண்டும் என்பதை உணர துவங்கிய தமிழ்நாடு மக்களின் தேர்வு - நாம் தமிழர் கட்சி .

மக்களுக்கான சேவை அரசியல் நாம் தமிழர் கட்சியிடம்.

மக்களின்_சின்னம்_மைக்
mike_voiceofpeople",Opinionated
தண்ணீர் தராதவனுக்கு எதுக்கு ஓட்டு? seeman seemanism சீமான் ntk naamtamilarkatchi,Opinionated
"இளைஞர்களோடு கிரிக்கெட் விளையாடி வாக்கு சேகரித்த admk வேட்பாளர் சுர்ஜித் சங்கர் | nagapattinam news 
 
newstamil24x7 nagapattinam admk electioncampaign elections2024 parliamentelection loksabhaelection2024 ",Sarcastic
"justin 
திருச்சி ஸ்ரீரங்கம் தொகுதிக்குட்பட்ட, எட்டரை கிராம அதிமுக 
ஊராட்சித் தலைவர் திவ்யா வீட்டில்
 ஒரு கோடி ரூபாய்  பறிமுதல் - வருமான வரித்துறையினர் நடவடிக்கை 
trichy incometaxraid admk news18tamilnadu   | ",Negative
"களம் 8 - ல் சகோதரி வித்யா வீரப்பன் கிருஷ்ணகிரி தொகுதியை நாம் தமிழர் கட்சி கோட்டையாக மாற்றி கொண்டிருக்கிறார்.

மக்களிடம் பெருகும் பேராதரவு.
சீமானின்_சின்னம்_ஒலிவாங்கி நமது_சின்னம்_ஒலிவாங்கி கிருஷ்ணகிரி ",Opinionated
"குறியீடு . 

நீங்க கவனித்தீர்களா? ",Substantiated
"தமிழ்நாட்டில் இருக்கும் ஊடகங்களை பார்த்துங்கடா.
காசுக்காக நீங்கள் எதை மூடி வைத்தாலும்.  உழைப்புக்கான கூலி ஒரு நாள் கிடைக்கும் டா.
பாரபட்சம் என்பது சமூக ஊடத்திற்கு அழகு இல்லடா.
அதற்குப் பெயர் வேறு
 
  
  
",Opinionated
"வெல்றோம் 

மக்களின்_சின்னம்_மைக் 
மக்களின்_சின்னம்_ஒலிவாங்கி 
சீமான்_சின்னம்_ஒலிவாங்கி 
மைக் ",Sarcastic
"மத்தியில் காங்கிரஸ் ஆட்சி அமைந்தால் மேகதாது அனை கட்டப்படும் - கர்நாடக முதல்வர் சித்தராமையா!
dmkfailstn ",Opinionated
"நாம் தமிழர் கட்சியின் ஆரணி  வேட்பாளர்.

நமது_சின்னம்_மைக் சீமானின்_சின்னம்_மைக்
நாம்தமிழர்கட்சி_சின்னம்_மைக் ntksymbol_mike ஆரணி ஆரணிநாம்தமிழர்கட்சி சீமான் நாம்தமிழர்கட்சி தமிழ்நாடு naamtamilarkatchi ntk aranintk arni seeman ",Opinionated
"நாம் தமிழர் கட்சிக்கு ஒத்த சீட்டு இருக்கா என்று எதிர் தரப்பு நகைப்பு கொள்ளலாம். ஆனால் அந்த ஒரே ஒரு சீட்டு கிடைத்துவிட்டால் அதுக்கப்புறம் நாம் தமிழரின் வளர்ச்சி, அபரிவிதமான (exponential growth) வளர்ச்சியா இருக்கும்.

ntk",Neutral
ஆமாம் இப்ப என்னா அதுக்கு  ntk,Positive
